[2024-10-21 10:26:42] [class-ss-archive-creation-job.php:83] Starting a job; no job is presently running
[2024-10-21 10:26:42] [class-ss-archive-creation-job.php:84] Here's our task list: setup, fetch_urls, generate_404, create_zip_archive, wrapup
[2024-10-21 10:26:42] [class-ss-archive-creation-job.php:102] Pushing first task to queue: setup
[2024-10-21 10:26:50] [class-ss-archive-creation-job.php:136] Current task: setup
[2024-10-21 10:26:50] [class-ss-archive-creation-job.php:153] Performing task: setup
[2024-10-21 10:26:50] [class-ss-task.php:44] Status message: [setup] Setting up
[2024-10-21 10:26:50] [class-ss-setup-task.php:33] Creating archive directory: C:\xampp\htdocs\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1729506402\
[2024-10-21 10:26:50] [class-ss-setup-task.php:72] Adding origin URL to queue: http://localhost/wordpress/
[2024-10-21 10:28:46] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-21 10:28:46] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-21 10:28:46] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-21 10:28:46] [class-ss-page.php:119] Checking Content Identical:23ae33234eaea6739f30d781d1d8aa323a931cc5===. Value: FALSE
[2024-10-21 10:28:46] [class-ss-fetch-urls-task.php:72] URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/js/editor.min.js
[2024-10-21 10:28:46] [class-ss-task.php:58] [PAGES STATUS] Remaining:20; Total: 741
[2024-10-21 10:28:46] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-21 10:28:46] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\TOSHIBA\AppData\Local\Temp/67162cde44f1e-VVwr3f.tmp
[2024-10-21 10:28:46] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wp-content/plugins/elementor/assets/js/editor.min.js?simply_static_page=331
[2024-10-21 10:28:46] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/js/editor.min.js?simply_static_page=331
[2024-10-21 10:28:46] [class-ss-url-fetcher.php:103] Filesize: 1277216 bytes
[2024-10-21 10:28:46] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: application/javascript
[2024-10-21 10:28:46] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/editor.min.js
[2024-10-21 10:28:46] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\TOSHIBA\AppData\Local\Temp/67162cde44f1e-VVwr3f.tmp to C:\xampp\htdocs\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1729506402/wp-content/plugins/elementor/assets/js/editor.min.js
[2024-10-21 10:28:46] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-21 10:28:46] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-21 10:28:46] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-21 10:28:46] [class-ss-page.php:119] Checking Content Identical:43d23b97c291170155af956f59551c6e60286dad===. Value: FALSE
[2024-10-21 10:28:46] [class-ss-fetch-urls-task.php:72] URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/js/editor.min.js.LICENSE.txt
[2024-10-21 10:28:46] [class-ss-task.php:58] [PAGES STATUS] Remaining:19; Total: 741
[2024-10-21 10:28:46] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-21 10:28:46] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\TOSHIBA\AppData\Local\Temp/67162cde93c15-aX9OeK.tmp
[2024-10-21 10:28:46] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wp-content/plugins/elementor/assets/js/editor.min.js.LICENSE.txt?simply_static_page=332
[2024-10-21 10:28:46] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/js/editor.min.js.LICENSE.txt?simply_static_page=332
[2024-10-21 10:28:46] [class-ss-url-fetcher.php:103] Filesize: 338 bytes
[2024-10-21 10:28:46] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/plain
[2024-10-21 10:28:46] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/editor.min.js.LICENSE.txt
[2024-10-21 10:28:46] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\TOSHIBA\AppData\Local\Temp/67162cde93c15-aX9OeK.tmp to C:\xampp\htdocs\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1729506402/wp-content/plugins/elementor/assets/js/editor.min.js.LICENSE.txt
[2024-10-21 10:28:46] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-21 10:28:46] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-21 10:28:46] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-21 10:28:46] [class-ss-page.php:119] Checking Content Identical:7700448c8e6820a02c683d469df6705d15570b2d===. Value: FALSE
[2024-10-21 10:28:46] [class-ss-fetch-urls-task.php:72] URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/js/element-manager-admin.js
[2024-10-21 10:28:46] [class-ss-task.php:58] [PAGES STATUS] Remaining:18; Total: 741
[2024-10-21 10:28:46] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-21 10:28:46] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\TOSHIBA\AppData\Local\Temp/67162cdea95b7-IHa3lr.tmp
[2024-10-21 10:28:46] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wp-content/plugins/elementor/assets/js/element-manager-admin.js?simply_static_page=333
[2024-10-21 10:28:46] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/js/element-manager-admin.js?simply_static_page=333
[2024-10-21 10:28:46] [class-ss-url-fetcher.php:103] Filesize: 188045 bytes
[2024-10-21 10:28:46] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: application/javascript
[2024-10-21 10:28:46] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/element-manager-admin.js
[2024-10-21 10:28:46] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\TOSHIBA\AppData\Local\Temp/67162cdea95b7-IHa3lr.tmp to C:\xampp\htdocs\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1729506402/wp-content/plugins/elementor/assets/js/element-manager-admin.js
[2024-10-21 10:28:46] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-21 10:28:46] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-21 10:28:46] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-21 10:28:46] [class-ss-page.php:119] Checking Content Identical:a006d37fbaa334255cc7e4694805d484fd56168c===. Value: FALSE
[2024-10-21 10:28:46] [class-ss-fetch-urls-task.php:72] URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/js/element-manager-admin.min.js
[2024-10-21 10:28:46] [class-ss-task.php:58] [PAGES STATUS] Remaining:17; Total: 741
[2024-10-21 10:28:46] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-21 10:28:46] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\TOSHIBA\AppData\Local\Temp/67162cdecd995-MJOF0F.tmp
[2024-10-21 10:28:46] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wp-content/plugins/elementor/assets/js/element-manager-admin.min.js?simply_static_page=334
[2024-10-21 10:28:46] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/js/element-manager-admin.min.js?simply_static_page=334
[2024-10-21 10:28:46] [class-ss-url-fetcher.php:103] Filesize: 48712 bytes
[2024-10-21 10:28:46] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: application/javascript
[2024-10-21 10:28:46] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/element-manager-admin.min.js
[2024-10-21 10:28:46] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\TOSHIBA\AppData\Local\Temp/67162cdecd995-MJOF0F.tmp to C:\xampp\htdocs\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1729506402/wp-content/plugins/elementor/assets/js/element-manager-admin.min.js
[2024-10-21 10:28:46] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-21 10:28:46] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-21 10:28:46] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-21 10:28:46] [class-ss-page.php:119] Checking Content Identical:e5a3758523742ef01cdf6e47b2a095181d93eec9===. Value: FALSE
[2024-10-21 10:28:46] [class-ss-fetch-urls-task.php:72] URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/js/element-manager-admin.min.js.LICENSE.txt
[2024-10-21 10:28:46] [class-ss-task.php:58] [PAGES STATUS] Remaining:16; Total: 741
[2024-10-21 10:28:46] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-21 10:28:46] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\TOSHIBA\AppData\Local\Temp/67162cdee56f3-APZVd9.tmp
[2024-10-21 10:28:46] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wp-content/plugins/elementor/assets/js/element-manager-admin.min.js.LICENSE.txt?simply_static_page=335
[2024-10-21 10:28:46] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/js/element-manager-admin.min.js.LICENSE.txt?simply_static_page=335
[2024-10-21 10:28:46] [class-ss-url-fetcher.php:103] Filesize: 310 bytes
[2024-10-21 10:28:46] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/plain
[2024-10-21 10:28:46] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/element-manager-admin.min.js.LICENSE.txt
[2024-10-21 10:28:46] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\TOSHIBA\AppData\Local\Temp/67162cdee56f3-APZVd9.tmp to C:\xampp\htdocs\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1729506402/wp-content/plugins/elementor/assets/js/element-manager-admin.min.js.LICENSE.txt
[2024-10-21 10:28:47] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-21 10:28:47] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-21 10:28:47] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-21 10:28:47] [class-ss-page.php:119] Checking Content Identical:9b9d34dd0196ed775c1d3f21717c27e5dcb4df3a===. Value: FALSE
[2024-10-21 10:28:47] [class-ss-fetch-urls-task.php:72] URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/js/elementor-admin-bar.js
[2024-10-21 10:28:47] [class-ss-task.php:58] [PAGES STATUS] Remaining:15; Total: 741
[2024-10-21 10:28:47] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-21 10:28:47] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\TOSHIBA\AppData\Local\Temp/67162cdf05d89-I2egYf.tmp
[2024-10-21 10:28:47] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wp-content/plugins/elementor/assets/js/elementor-admin-bar.js?simply_static_page=336
[2024-10-21 10:28:47] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/js/elementor-admin-bar.js?simply_static_page=336
[2024-10-21 10:28:47] [class-ss-url-fetcher.php:103] Filesize: 19705 bytes
[2024-10-21 10:28:47] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: application/javascript
[2024-10-21 10:28:47] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/elementor-admin-bar.js
[2024-10-21 10:28:47] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\TOSHIBA\AppData\Local\Temp/67162cdf05d89-I2egYf.tmp to C:\xampp\htdocs\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1729506402/wp-content/plugins/elementor/assets/js/elementor-admin-bar.js
[2024-10-21 10:28:47] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-21 10:28:47] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-21 10:28:47] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-21 10:28:47] [class-ss-page.php:119] Checking Content Identical:dad82813a9471ae4a544365256729d4f15a76187===. Value: FALSE
[2024-10-21 10:28:47] [class-ss-fetch-urls-task.php:72] URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/js/elementor-admin-bar.min.js
[2024-10-21 10:28:47] [class-ss-task.php:58] [PAGES STATUS] Remaining:14; Total: 741
[2024-10-21 10:28:47] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-21 10:28:47] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\TOSHIBA\AppData\Local\Temp/67162cdf1ac4b-yeQT9O.tmp
[2024-10-21 10:28:47] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wp-content/plugins/elementor/assets/js/elementor-admin-bar.min.js?simply_static_page=337
[2024-10-21 10:28:47] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/js/elementor-admin-bar.min.js?simply_static_page=337
[2024-10-21 10:28:47] [class-ss-url-fetcher.php:103] Filesize: 7532 bytes
[2024-10-21 10:28:47] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: application/javascript
[2024-10-21 10:28:47] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/elementor-admin-bar.min.js
[2024-10-21 10:28:47] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\TOSHIBA\AppData\Local\Temp/67162cdf1ac4b-yeQT9O.tmp to C:\xampp\htdocs\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1729506402/wp-content/plugins/elementor/assets/js/elementor-admin-bar.min.js
[2024-10-21 10:28:47] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-21 10:28:47] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-21 10:28:47] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-21 10:28:47] [class-ss-page.php:119] Checking Content Identical:59b345b7e7dac082fe1966ddb96535b2bd0781ae===. Value: FALSE
[2024-10-21 10:28:47] [class-ss-fetch-urls-task.php:72] URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/js/f634673e5824ceb13f3d.bundle.js
[2024-10-21 10:28:47] [class-ss-task.php:58] [PAGES STATUS] Remaining:13; Total: 741
[2024-10-21 10:28:47] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-21 10:28:47] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\TOSHIBA\AppData\Local\Temp/67162cdf34973-Z1nYpZ.tmp
[2024-10-21 10:28:47] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wp-content/plugins/elementor/assets/js/f634673e5824ceb13f3d.bundle.js?simply_static_page=338
[2024-10-21 10:28:47] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/js/f634673e5824ceb13f3d.bundle.js?simply_static_page=338
[2024-10-21 10:28:47] [class-ss-url-fetcher.php:103] Filesize: 16339 bytes
[2024-10-21 10:28:47] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: application/javascript
[2024-10-21 10:28:47] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/f634673e5824ceb13f3d.bundle.js
[2024-10-21 10:28:47] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\TOSHIBA\AppData\Local\Temp/67162cdf34973-Z1nYpZ.tmp to C:\xampp\htdocs\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1729506402/wp-content/plugins/elementor/assets/js/f634673e5824ceb13f3d.bundle.js
[2024-10-21 10:28:47] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-21 10:28:47] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-21 10:28:47] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-21 10:28:47] [class-ss-page.php:119] Checking Content Identical:2bf639d6980105f07233baeb0988f7c15074d14d===. Value: FALSE
[2024-10-21 10:28:47] [class-ss-fetch-urls-task.php:72] URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/js/fa0cbd4c7b6a8ad83224.bundle.js
[2024-10-21 10:28:47] [class-ss-task.php:58] [PAGES STATUS] Remaining:12; Total: 741
[2024-10-21 10:28:47] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-21 10:28:47] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\TOSHIBA\AppData\Local\Temp/67162cdf48d12-PmnW8d.tmp
[2024-10-21 10:28:47] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wp-content/plugins/elementor/assets/js/fa0cbd4c7b6a8ad83224.bundle.js?simply_static_page=339
[2024-10-21 10:28:47] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/js/fa0cbd4c7b6a8ad83224.bundle.js?simply_static_page=339
[2024-10-21 10:28:47] [class-ss-url-fetcher.php:103] Filesize: 68007 bytes
[2024-10-21 10:28:47] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: application/javascript
[2024-10-21 10:28:47] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/fa0cbd4c7b6a8ad83224.bundle.js
[2024-10-21 10:28:47] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\TOSHIBA\AppData\Local\Temp/67162cdf48d12-PmnW8d.tmp to C:\xampp\htdocs\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1729506402/wp-content/plugins/elementor/assets/js/fa0cbd4c7b6a8ad83224.bundle.js
[2024-10-21 10:28:47] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-21 10:28:47] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-21 10:28:47] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-21 10:28:47] [class-ss-page.php:119] Checking Content Identical:1a3ab8e1fb2ce8e60e91ce2c268faed29d9c7486===. Value: FALSE
[2024-10-21 10:28:47] [class-ss-fetch-urls-task.php:72] URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/js/fd6a00ae23a1bc2c6190.bundle.js
[2024-10-21 10:28:47] [class-ss-task.php:58] [PAGES STATUS] Remaining:11; Total: 741
[2024-10-21 10:28:47] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-21 10:28:47] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\TOSHIBA\AppData\Local\Temp/67162cdf60121-Wnuva1.tmp
[2024-10-21 10:28:47] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wp-content/plugins/elementor/assets/js/fd6a00ae23a1bc2c6190.bundle.js?simply_static_page=340
[2024-10-21 10:28:47] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/js/fd6a00ae23a1bc2c6190.bundle.js?simply_static_page=340
[2024-10-21 10:28:47] [class-ss-url-fetcher.php:103] Filesize: 44956 bytes
[2024-10-21 10:28:47] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: application/javascript
[2024-10-21 10:28:47] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/fd6a00ae23a1bc2c6190.bundle.js
[2024-10-21 10:28:47] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\TOSHIBA\AppData\Local\Temp/67162cdf60121-Wnuva1.tmp to C:\xampp\htdocs\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1729506402/wp-content/plugins/elementor/assets/js/fd6a00ae23a1bc2c6190.bundle.js
[2024-10-21 10:28:47] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-21 10:28:47] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-21 10:28:47] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-21 10:28:47] [class-ss-page.php:119] Checking Content Identical:10776b3f7948fad5d752335299f117dda10d8e52===. Value: FALSE
[2024-10-21 10:28:47] [class-ss-fetch-urls-task.php:72] URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/js/floating-elements-modal.js
[2024-10-21 10:28:47] [class-ss-task.php:58] [PAGES STATUS] Remaining:10; Total: 741
[2024-10-21 10:28:47] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-21 10:28:47] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\TOSHIBA\AppData\Local\Temp/67162cdf78b57-NrIPrs.tmp
[2024-10-21 10:28:47] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wp-content/plugins/elementor/assets/js/floating-elements-modal.js?simply_static_page=341
[2024-10-21 10:28:47] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/js/floating-elements-modal.js?simply_static_page=341
[2024-10-21 10:28:47] [class-ss-url-fetcher.php:103] Filesize: 36544 bytes
[2024-10-21 10:28:47] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: application/javascript
[2024-10-21 10:28:47] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/floating-elements-modal.js
[2024-10-21 10:28:47] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\TOSHIBA\AppData\Local\Temp/67162cdf78b57-NrIPrs.tmp to C:\xampp\htdocs\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1729506402/wp-content/plugins/elementor/assets/js/floating-elements-modal.js
[2024-10-21 10:28:47] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-21 10:28:47] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-21 10:28:47] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-21 10:28:47] [class-ss-page.php:119] Checking Content Identical:fc4902383d2f99a6cc8dd251812580880ac16dad===. Value: FALSE
[2024-10-21 10:28:47] [class-ss-fetch-urls-task.php:72] URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/js/floating-elements-modal.min.js
[2024-10-21 10:28:47] [class-ss-task.php:58] [PAGES STATUS] Remaining:9; Total: 741
[2024-10-21 10:28:47] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-21 10:28:47] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\TOSHIBA\AppData\Local\Temp/67162cdf8ec70-fS7VUg.tmp
[2024-10-21 10:28:47] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wp-content/plugins/elementor/assets/js/floating-elements-modal.min.js?simply_static_page=342
[2024-10-21 10:28:47] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/js/floating-elements-modal.min.js?simply_static_page=342
[2024-10-21 10:28:47] [class-ss-url-fetcher.php:103] Filesize: 15204 bytes
[2024-10-21 10:28:47] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: application/javascript
[2024-10-21 10:28:47] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/floating-elements-modal.min.js
[2024-10-21 10:28:47] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\TOSHIBA\AppData\Local\Temp/67162cdf8ec70-fS7VUg.tmp to C:\xampp\htdocs\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1729506402/wp-content/plugins/elementor/assets/js/floating-elements-modal.min.js
[2024-10-21 10:28:47] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-21 10:28:47] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-21 10:28:47] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-21 10:28:47] [class-ss-page.php:119] Checking Content Identical:5cd22ded49eb13bf951eab577d83aa8eceed88ae===. Value: FALSE
[2024-10-21 10:28:47] [class-ss-fetch-urls-task.php:72] URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/js/frontend-modules.js
[2024-10-21 10:28:47] [class-ss-task.php:58] [PAGES STATUS] Remaining:8; Total: 741
[2024-10-21 10:28:47] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-21 10:28:47] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\TOSHIBA\AppData\Local\Temp/67162cdfa326a-Y6pnhY.tmp
[2024-10-21 10:28:47] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wp-content/plugins/elementor/assets/js/frontend-modules.js?simply_static_page=343
[2024-10-21 10:28:47] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/js/frontend-modules.js?simply_static_page=343
[2024-10-21 10:28:47] [class-ss-url-fetcher.php:103] Filesize: 216550 bytes
[2024-10-21 10:28:47] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: application/javascript
[2024-10-21 10:28:47] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/frontend-modules.js
[2024-10-21 10:28:47] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\TOSHIBA\AppData\Local\Temp/67162cdfa326a-Y6pnhY.tmp to C:\xampp\htdocs\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1729506402/wp-content/plugins/elementor/assets/js/frontend-modules.js
[2024-10-21 10:28:47] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-21 10:28:47] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-21 10:28:47] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-21 10:28:47] [class-ss-page.php:119] Checking Content Identical:abb70935f35c8c67d07f3473335711793a81f6d5===. Value: FALSE
[2024-10-21 10:28:47] [class-ss-fetch-urls-task.php:72] URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/js/frontend-modules.min.js
[2024-10-21 10:28:47] [class-ss-task.php:58] [PAGES STATUS] Remaining:7; Total: 741
[2024-10-21 10:28:47] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-21 10:28:47] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\TOSHIBA\AppData\Local\Temp/67162cdfc355d-qBXot3.tmp
[2024-10-21 10:28:47] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wp-content/plugins/elementor/assets/js/frontend-modules.min.js?simply_static_page=344
[2024-10-21 10:28:47] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/js/frontend-modules.min.js?simply_static_page=344
[2024-10-21 10:28:47] [class-ss-url-fetcher.php:103] Filesize: 80657 bytes
[2024-10-21 10:28:47] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: application/javascript
