[2024-10-16 22:43:31] [class-ss-archive-creation-job.php:83] Starting a job; no job is presently running
[2024-10-16 22:43:31] [class-ss-archive-creation-job.php:84] Here's our task list: setup, fetch_urls, generate_404, transfer_files_locally, wrapup
[2024-10-16 22:43:31] [class-ss-archive-creation-job.php:102] Pushing first task to queue: setup
[2024-10-16 22:43:37] [class-ss-archive-creation-job.php:136] Current task: setup
[2024-10-16 22:43:37] [class-ss-archive-creation-job.php:153] Performing task: setup
[2024-10-16 22:43:37] [class-ss-task.php:44] Status message: [setup] Setting up
[2024-10-16 22:43:42] [class-ss-setup-task.php:33] Creating archive directory: C:\xampp\htdocs\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1729118611\
[2024-10-16 22:43:42] [class-ss-setup-task.php:72] Adding origin URL to queue: http://localhost/wordpress/
[2024-10-16 22:45:29] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wp-content/plugins/elementor/assets/js/packages/utils/utils.js.LICENSE.txt?simply_static_page=3028
[2024-10-16 22:45:29] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/js/packages/utils/utils.js.LICENSE.txt?simply_static_page=3028
[2024-10-16 22:45:29] [class-ss-url-fetcher.php:103] Filesize: 179 bytes
[2024-10-16 22:45:29] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/plain
[2024-10-16 22:45:29] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/packages/utils/utils.js.LICENSE.txt
[2024-10-16 22:45:29] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\TOSHIBA\AppData\Local\Temp/6710420966d47-IyJ31G.tmp to C:\xampp\htdocs\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1729118611/wp-content/plugins/elementor/assets/js/packages/utils/utils.js.LICENSE.txt
[2024-10-16 22:45:29] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-16 22:45:29] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-16 22:45:29] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-16 22:45:29] [class-ss-page.php:119] Checking Content Identical:fbf0ca12ee8baebf02f6c66bcdbd4385b2786139===. Value: FALSE
[2024-10-16 22:45:29] [class-ss-fetch-urls-task.php:72] URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/js/packages/utils/utils.min.js
[2024-10-16 22:45:29] [class-ss-task.php:58] [PAGES STATUS] Remaining:39; Total: 749
[2024-10-16 22:45:29] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-16 22:45:29] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\TOSHIBA\AppData\Local\Temp/671042097b8d6-JkLxbx.tmp
[2024-10-16 22:45:29] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wp-content/plugins/elementor/assets/js/packages/utils/utils.min.js?simply_static_page=3029
[2024-10-16 22:45:29] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/js/packages/utils/utils.min.js?simply_static_page=3029
[2024-10-16 22:45:29] [class-ss-url-fetcher.php:103] Filesize: 1001 bytes
[2024-10-16 22:45:29] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: application/javascript
[2024-10-16 22:45:29] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/packages/utils/utils.min.js
[2024-10-16 22:45:29] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\TOSHIBA\AppData\Local\Temp/671042097b8d6-JkLxbx.tmp to C:\xampp\htdocs\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1729118611/wp-content/plugins/elementor/assets/js/packages/utils/utils.min.js
[2024-10-16 22:45:29] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-16 22:45:29] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-16 22:45:29] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-16 22:45:29] [class-ss-page.php:119] Checking Content Identical:94de8375c17180515ea820c823a13308abdbfc34===. Value: FALSE
[2024-10-16 22:45:29] [class-ss-fetch-urls-task.php:72] URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/js/packages/utils/utils.strings.js
[2024-10-16 22:45:29] [class-ss-task.php:58] [PAGES STATUS] Remaining:38; Total: 749
[2024-10-16 22:45:29] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-16 22:45:29] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\TOSHIBA\AppData\Local\Temp/67104209910fa-TVOcdI.tmp
[2024-10-16 22:45:29] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wp-content/plugins/elementor/assets/js/packages/utils/utils.strings.js?simply_static_page=3030
[2024-10-16 22:45:29] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/js/packages/utils/utils.strings.js?simply_static_page=3030
[2024-10-16 22:45:29] [class-ss-url-fetcher.php:103] Filesize: 0 bytes
[2024-10-16 22:45:29] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: application/javascript
[2024-10-16 22:45:29] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/packages/utils/utils.strings.js
[2024-10-16 22:45:29] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\TOSHIBA\AppData\Local\Temp/67104209910fa-TVOcdI.tmp to C:\xampp\htdocs\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1729118611/wp-content/plugins/elementor/assets/js/packages/utils/utils.strings.js
[2024-10-16 22:45:29] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-16 22:45:29] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-16 22:45:29] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-16 22:45:29] [class-ss-page.php:119] Checking Content Identical:b858cb282617fb0956d960215c8e84d1ccf909c6===. Value: FALSE
[2024-10-16 22:45:29] [class-ss-fetch-urls-task.php:72] URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/js/packages/wp-media/wp-media.asset.php
[2024-10-16 22:45:29] [class-ss-task.php:58] [PAGES STATUS] Remaining:37; Total: 749
[2024-10-16 22:45:29] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-16 22:45:29] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\TOSHIBA\AppData\Local\Temp/67104209a37d0-HeOdyS.tmp
[2024-10-16 22:45:29] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wp-content/plugins/elementor/assets/js/packages/wp-media/wp-media.asset.php?simply_static_page=3031
[2024-10-16 22:45:29] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/js/packages/wp-media/wp-media.asset.php?simply_static_page=3031
[2024-10-16 22:45:29] [class-ss-url-fetcher.php:103] Filesize: 0 bytes
[2024-10-16 22:45:29] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/html; charset=UTF-8
[2024-10-16 22:45:29] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/packages/wp-media/wp-media.asset.php
[2024-10-16 22:45:29] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\TOSHIBA\AppData\Local\Temp/67104209a37d0-HeOdyS.tmp to C:\xampp\htdocs\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1729118611/wp-content/plugins/elementor/assets/js/packages/wp-media/wp-media.asset.php
[2024-10-16 22:45:29] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-16 22:45:29] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-16 22:45:29] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-16 22:45:29] [class-ss-page.php:119] Checking Content Identical:b858cb282617fb0956d960215c8e84d1ccf909c6===. Value: FALSE
[2024-10-16 22:45:29] [class-ss-fetch-urls-task.php:72] URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/js/packages/wp-media/wp-media.js
[2024-10-16 22:45:29] [class-ss-task.php:58] [PAGES STATUS] Remaining:36; Total: 749
[2024-10-16 22:45:29] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-16 22:45:29] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\TOSHIBA\AppData\Local\Temp/67104209ba1f1-oYFV8Q.tmp
[2024-10-16 22:45:29] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wp-content/plugins/elementor/assets/js/packages/wp-media/wp-media.js?simply_static_page=3032
[2024-10-16 22:45:29] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/js/packages/wp-media/wp-media.js?simply_static_page=3032
[2024-10-16 22:45:29] [class-ss-url-fetcher.php:103] Filesize: 2320 bytes
[2024-10-16 22:45:29] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: application/javascript
[2024-10-16 22:45:29] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/packages/wp-media/wp-media.js
[2024-10-16 22:45:29] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\TOSHIBA\AppData\Local\Temp/67104209ba1f1-oYFV8Q.tmp to C:\xampp\htdocs\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1729118611/wp-content/plugins/elementor/assets/js/packages/wp-media/wp-media.js
[2024-10-16 22:45:29] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-16 22:45:29] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-16 22:45:29] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-16 22:45:29] [class-ss-page.php:119] Checking Content Identical:1cce3a18beee65e374807b261b911e71a90fe4a7===. Value: FALSE
[2024-10-16 22:45:29] [class-ss-fetch-urls-task.php:72] URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/js/packages/wp-media/wp-media.js.LICENSE.txt
[2024-10-16 22:45:29] [class-ss-task.php:58] [PAGES STATUS] Remaining:35; Total: 749
[2024-10-16 22:45:29] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-16 22:45:29] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\TOSHIBA\AppData\Local\Temp/67104209cf791-ORHQny.tmp
[2024-10-16 22:45:29] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wp-content/plugins/elementor/assets/js/packages/wp-media/wp-media.js.LICENSE.txt?simply_static_page=3033
[2024-10-16 22:45:29] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/js/packages/wp-media/wp-media.js.LICENSE.txt?simply_static_page=3033
[2024-10-16 22:45:29] [class-ss-url-fetcher.php:103] Filesize: 624 bytes
[2024-10-16 22:45:29] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/plain
[2024-10-16 22:45:29] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/packages/wp-media/wp-media.js.LICENSE.txt
[2024-10-16 22:45:29] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\TOSHIBA\AppData\Local\Temp/67104209cf791-ORHQny.tmp to C:\xampp\htdocs\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1729118611/wp-content/plugins/elementor/assets/js/packages/wp-media/wp-media.js.LICENSE.txt
[2024-10-16 22:45:29] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-16 22:45:29] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-16 22:45:29] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-16 22:45:29] [class-ss-page.php:119] Checking Content Identical:34f40dc8a72c793144ef7413554354a00cd6f938===. Value: FALSE
[2024-10-16 22:45:29] [class-ss-fetch-urls-task.php:72] URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/js/packages/wp-media/wp-media.min.js
[2024-10-16 22:45:29] [class-ss-task.php:58] [PAGES STATUS] Remaining:34; Total: 749
[2024-10-16 22:45:29] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-16 22:45:29] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\TOSHIBA\AppData\Local\Temp/67104209e4894-3Z131c.tmp
[2024-10-16 22:45:29] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wp-content/plugins/elementor/assets/js/packages/wp-media/wp-media.min.js?simply_static_page=3034
[2024-10-16 22:45:29] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/js/packages/wp-media/wp-media.min.js?simply_static_page=3034
[2024-10-16 22:45:29] [class-ss-url-fetcher.php:103] Filesize: 1938 bytes
[2024-10-16 22:45:29] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: application/javascript
[2024-10-16 22:45:29] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/packages/wp-media/wp-media.min.js
[2024-10-16 22:45:29] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\TOSHIBA\AppData\Local\Temp/67104209e4894-3Z131c.tmp to C:\xampp\htdocs\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1729118611/wp-content/plugins/elementor/assets/js/packages/wp-media/wp-media.min.js
[2024-10-16 22:45:29] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-16 22:45:29] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-16 22:45:30] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-16 22:45:30] [class-ss-page.php:119] Checking Content Identical:ec301b79a1a991a14a4a332cfa72656761cea320===. Value: FALSE
[2024-10-16 22:45:30] [class-ss-fetch-urls-task.php:72] URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/js/packages/wp-media/wp-media.strings.js
[2024-10-16 22:45:30] [class-ss-task.php:58] [PAGES STATUS] Remaining:33; Total: 749
[2024-10-16 22:45:30] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-16 22:45:30] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\TOSHIBA\AppData\Local\Temp/6710420a07462-tkxTrY.tmp
[2024-10-16 22:45:30] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wp-content/plugins/elementor/assets/js/packages/wp-media/wp-media.strings.js?simply_static_page=3035
[2024-10-16 22:45:30] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/js/packages/wp-media/wp-media.strings.js?simply_static_page=3035
[2024-10-16 22:45:30] [class-ss-url-fetcher.php:103] Filesize: 0 bytes
[2024-10-16 22:45:30] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: application/javascript
[2024-10-16 22:45:30] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/packages/wp-media/wp-media.strings.js
[2024-10-16 22:45:30] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\TOSHIBA\AppData\Local\Temp/6710420a07462-tkxTrY.tmp to C:\xampp\htdocs\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1729118611/wp-content/plugins/elementor/assets/js/packages/wp-media/wp-media.strings.js
[2024-10-16 22:45:30] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-16 22:45:30] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-16 22:45:30] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-16 22:45:30] [class-ss-page.php:119] Checking Content Identical:b858cb282617fb0956d960215c8e84d1ccf909c6===. Value: FALSE
[2024-10-16 22:45:30] [class-ss-fetch-urls-task.php:72] URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/js/progress.6d15c16f0f5c4792940f.bundle.js
[2024-10-16 22:45:30] [class-ss-task.php:58] [PAGES STATUS] Remaining:32; Total: 749
[2024-10-16 22:45:30] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-16 22:45:30] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\TOSHIBA\AppData\Local\Temp/6710420a20537-i2ZNT3.tmp
[2024-10-16 22:45:30] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wp-content/plugins/elementor/assets/js/progress.6d15c16f0f5c4792940f.bundle.js?simply_static_page=3036
[2024-10-16 22:45:30] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/js/progress.6d15c16f0f5c4792940f.bundle.js?simply_static_page=3036
[2024-10-16 22:45:30] [class-ss-url-fetcher.php:103] Filesize: 1540 bytes
[2024-10-16 22:45:30] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: application/javascript
[2024-10-16 22:45:30] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/progress.6d15c16f0f5c4792940f.bundle.js
[2024-10-16 22:45:30] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\TOSHIBA\AppData\Local\Temp/6710420a20537-i2ZNT3.tmp to C:\xampp\htdocs\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1729118611/wp-content/plugins/elementor/assets/js/progress.6d15c16f0f5c4792940f.bundle.js
[2024-10-16 22:45:30] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-16 22:45:30] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-16 22:45:30] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-16 22:45:30] [class-ss-page.php:119] Checking Content Identical:a9e5cbf709afa94dac3cd2d27236f483c93dc37a===. Value: FALSE
[2024-10-16 22:45:30] [class-ss-fetch-urls-task.php:72] URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/js/progress.985f012a6336ab21cb44.bundle.min.js
[2024-10-16 22:45:30] [class-ss-task.php:58] [PAGES STATUS] Remaining:31; Total: 749
[2024-10-16 22:45:30] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-16 22:45:30] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\TOSHIBA\AppData\Local\Temp/6710420a3760e-WZY3Sa.tmp
[2024-10-16 22:45:30] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wp-content/plugins/elementor/assets/js/progress.985f012a6336ab21cb44.bundle.min.js?simply_static_page=3037
[2024-10-16 22:45:30] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/js/progress.985f012a6336ab21cb44.bundle.min.js?simply_static_page=3037
[2024-10-16 22:45:30] [class-ss-url-fetcher.php:103] Filesize: 791 bytes
[2024-10-16 22:45:30] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: application/javascript
[2024-10-16 22:45:30] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/progress.985f012a6336ab21cb44.bundle.min.js
[2024-10-16 22:45:30] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\TOSHIBA\AppData\Local\Temp/6710420a3760e-WZY3Sa.tmp to C:\xampp\htdocs\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1729118611/wp-content/plugins/elementor/assets/js/progress.985f012a6336ab21cb44.bundle.min.js
[2024-10-16 22:45:30] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-16 22:45:30] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-16 22:45:30] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-16 22:45:30] [class-ss-page.php:119] Checking Content Identical:56d20ac6858322514a928a9d15a6bfb8414a5209===. Value: FALSE
[2024-10-16 22:45:30] [class-ss-fetch-urls-task.php:72] URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/js/responsive-bar.js
[2024-10-16 22:45:30] [class-ss-task.php:58] [PAGES STATUS] Remaining:30; Total: 749
[2024-10-16 22:45:30] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-16 22:45:30] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\TOSHIBA\AppData\Local\Temp/6710420a4d7ca-NZYwf8.tmp
[2024-10-16 22:45:30] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wp-content/plugins/elementor/assets/js/responsive-bar.js?simply_static_page=3038
[2024-10-16 22:45:30] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/js/responsive-bar.js?simply_static_page=3038
[2024-10-16 22:45:30] [class-ss-url-fetcher.php:103] Filesize: 26658 bytes
[2024-10-16 22:45:30] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: application/javascript
[2024-10-16 22:45:30] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/responsive-bar.js
[2024-10-16 22:45:30] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\TOSHIBA\AppData\Local\Temp/6710420a4d7ca-NZYwf8.tmp to C:\xampp\htdocs\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1729118611/wp-content/plugins/elementor/assets/js/responsive-bar.js
[2024-10-16 22:45:30] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-16 22:45:30] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-16 22:45:30] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-16 22:45:30] [class-ss-page.php:119] Checking Content Identical:e2a6ba44854eb6ee521d2e914711db7b504fcaff===. Value: FALSE
[2024-10-16 22:45:30] [class-ss-fetch-urls-task.php:72] URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/js/responsive-bar.min.js
[2024-10-16 22:45:30] [class-ss-task.php:58] [PAGES STATUS] Remaining:29; Total: 749
[2024-10-16 22:45:30] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-16 22:45:30] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\TOSHIBA\AppData\Local\Temp/6710420a6a494-1zSbhO.tmp
[2024-10-16 22:45:30] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wp-content/plugins/elementor/assets/js/responsive-bar.min.js?simply_static_page=3039
[2024-10-16 22:45:30] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/js/responsive-bar.min.js?simply_static_page=3039
[2024-10-16 22:45:30] [class-ss-url-fetcher.php:103] Filesize: 11987 bytes
[2024-10-16 22:45:30] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: application/javascript
[2024-10-16 22:45:30] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/responsive-bar.min.js
[2024-10-16 22:45:30] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\TOSHIBA\AppData\Local\Temp/6710420a6a494-1zSbhO.tmp to C:\xampp\htdocs\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1729118611/wp-content/plugins/elementor/assets/js/responsive-bar.min.js
[2024-10-16 22:45:30] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-16 22:45:30] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-16 22:45:30] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-16 22:45:30] [class-ss-page.php:119] Checking Content Identical:51446d6794505100b8b21eb7c31ca1542fa606e4===. Value: FALSE
[2024-10-16 22:45:30] [class-ss-fetch-urls-task.php:72] URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/js/styleguide-app-initiator.js
[2024-10-16 22:45:30] [class-ss-task.php:58] [PAGES STATUS] Remaining:28; Total: 749
[2024-10-16 22:45:30] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-16 22:45:30] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\TOSHIBA\AppData\Local\Temp/6710420a9e808-lqCjp1.tmp
[2024-10-16 22:45:30] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wp-content/plugins/elementor/assets/js/styleguide-app-initiator.js?simply_static_page=3040
[2024-10-16 22:45:30] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/js/styleguide-app-initiator.js?simply_static_page=3040
[2024-10-16 22:45:30] [class-ss-url-fetcher.php:103] Filesize: 35283 bytes
[2024-10-16 22:45:30] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: application/javascript
[2024-10-16 22:45:30] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/styleguide-app-initiator.js
[2024-10-16 22:45:30] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\TOSHIBA\AppData\Local\Temp/6710420a9e808-lqCjp1.tmp to C:\xampp\htdocs\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1729118611/wp-content/plugins/elementor/assets/js/styleguide-app-initiator.js
[2024-10-16 22:45:30] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-16 22:45:30] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-16 22:45:30] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-16 22:45:30] [class-ss-page.php:119] Checking Content Identical:69c312abb1a46af6e7be3f7eb41a7e221a22408c===. Value: FALSE
[2024-10-16 22:45:30] [class-ss-fetch-urls-task.php:72] URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/js/styleguide-app-initiator.min.js
[2024-10-16 22:45:30] [class-ss-task.php:58] [PAGES STATUS] Remaining:27; Total: 749
[2024-10-16 22:45:30] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-16 22:45:30] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\TOSHIBA\AppData\Local\Temp/6710420ab5030-Vx6m7e.tmp
[2024-10-16 22:45:30] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wp-content/plugins/elementor/assets/js/styleguide-app-initiator.min.js?simply_static_page=3041
[2024-10-16 22:45:30] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/js/styleguide-app-initiator.min.js?simply_static_page=3041
[2024-10-16 22:45:30] [class-ss-url-fetcher.php:103] Filesize: 15191 bytes
[2024-10-16 22:45:30] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: application/javascript
[2024-10-16 22:45:30] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/styleguide-app-initiator.min.js
[2024-10-16 22:45:30] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\TOSHIBA\AppData\Local\Temp/6710420ab5030-Vx6m7e.tmp to C:\xampp\htdocs\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1729118611/wp-content/plugins/elementor/assets/js/styleguide-app-initiator.min.js
[2024-10-16 22:45:30] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-16 22:45:30] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
